Wall time,Step,Value
1683615606.437467,1023,0.6921155452728271
1683615628.46503,1535,0.6893036961555481
1683615639.8834589,1791,0.6871346235275269
1683615662.301263,2303,0.685650110244751
1683615685.716863,2815,0.6808466911315918
1683615697.0309818,3071,0.6786661744117737
1683615707.8920088,3327,0.6776245832443237
1683615718.392757,3583,0.6778862476348877
1683615728.893305,3839,0.6757867932319641
1683615739.6651385,4095,0.6719797253608704
1683615750.4800384,4351,0.6716504693031311
1683615761.4931574,4607,0.6673901081085205
1683615772.5673234,4863,0.669230043888092
1683615783.5170596,5119,0.6696781516075134
1683615794.4123435,5375,0.6641032099723816
1683615816.5735092,5887,0.6643476486206055
1683615838.7667432,6399,0.6522284746170044
1683615850.581861,6655,0.651780903339386
1683615906.1595724,7935,0.6345946192741394
1683615917.2555456,8191,0.6461976170539856
1683615928.4142284,8447,0.6492496132850647
1683615939.5880637,8703,0.6391079425811768
1683615950.7537436,8959,0.6501404643058777
1683615973.0065782,9471,0.6463383436203003
1683616003.9186685,10239,0.6411184072494507
1683616015.8295248,10495,0.6254894137382507
1683616037.3368764,11007,0.6382193565368652
1683616049.1229565,11263,0.6192854046821594
1683616060.1120472,11519,0.6399416923522949
1683616071.0645196,11775,0.6219599843025208
1683616093.348283,12287,0.628442108631134
1683616115.9971795,12799,0.6206865906715393
1683616126.8665495,13055,0.6230202317237854
1683616159.4254,13823,0.5972005724906921
1683616170.210127,14079,0.6020013093948364
1683616181.0377393,14335,0.6038092970848083
1683616191.7606995,14591,0.6166524291038513
1683616202.6105285,14847,0.6213445663452148
1683616234.7474308,15615,0.6137282252311707
1683616245.5352125,15871,0.5988700985908508
1683616267.9954915,16383,0.6041558980941772
1683616290.1232984,16895,0.6086786985397339
1683616301.194577,17151,0.6042415499687195
1683616312.213946,17407,0.5936310887336731
1683616323.3828783,17663,0.5943126678466797
1683616334.6959324,17919,0.5949718356132507
1683616356.9783454,18431,0.5948992967605591
1683616368.073783,18687,0.6009124517440796
1683616379.3534522,18943,0.5884444713592529
1683616390.5028927,19199,0.5684547424316406
1683616412.8964455,19711,0.5961825847625732
1683616435.160476,20223,0.5822877883911133
1683616446.4206264,20479,0.5701087713241577
1683616468.239653,20991,0.571524977684021
1683616501.126789,21759,0.5753940343856812
1683616511.9755929,22015,0.5619407892227173
1683616522.9849827,22271,0.5724972486495972
1683616534.003275,22527,0.5665172338485718
1683616544.7697086,22783,0.5690996050834656
1683616555.9007926,23039,0.5676499605178833
1683616577.8165998,23551,0.5724995136260986
1683616610.4091768,24319,0.5503460168838501
1683616664.8947432,25599,0.5557607412338257
1683616697.2202053,26367,0.5401336550712585
1683616718.7976592,26879,0.5680655837059021
1683616729.54791,27135,0.5431702733039856
1683616740.5969892,27391,0.5345315337181091
1683616816.771596,29183,0.5408750176429749
1683616849.237439,29951,0.5357656478881836
1683616870.983259,30463,0.5524329543113708
1683616881.838148,30719,0.5477690696716309
