Wall time,Step,Value
1683615608.031467,1023,0.5161290168762207
1683615630.0580306,1535,0.5463709831237793
1683615641.5759273,1791,0.5181451439857483
1683615663.986314,2303,0.4758064448833465
1683615687.3421474,2815,0.5120967626571655
1683615698.6475096,3071,0.5282257795333862
1683615709.5153153,3327,0.5887096524238586
1683615720.0298176,3583,0.5443548560142517
1683615730.4863873,3839,0.5524193644523621
1683615741.2400374,4095,0.5826612710952759
1683615752.0866537,4351,0.5725806355476379
1683615763.139364,4607,0.5887096524238586
1683615774.1638894,4863,0.5725806355476379
1683615785.1345246,5119,0.6088709831237793
1683615795.9919486,5375,0.6330645084381104
1683615818.181043,5887,0.5947580933570862
1683615840.544449,6399,0.6028226017951965
1683615852.1757867,6655,0.6048387289047241
1683615907.7792568,7935,0.6350806355476379
1683615918.8457563,8191,0.6572580933570862
1683615930.0131748,8447,0.6915322542190552
1683615941.2441306,8703,0.6612903475761414
1683615952.3538933,8959,0.6471773982048035
1683615974.6047962,9471,0.6612903475761414
1683616005.5711734,10239,0.6754032373428345
1683616017.4907217,10495,0.6612903475761414
1683616038.929512,11007,0.6552419066429138
1683616050.7781188,11263,0.6774193644523621
1683616061.7117703,11519,0.6774193644523621
1683616072.6682422,11775,0.6512096524238586
1683616094.9394891,12287,0.6733871102333069
1683616117.6182754,12799,0.6895161271095276
1683616128.4483054,13055,0.649193525314331
1683616161.0063655,13823,0.6774193644523621
1683616171.7996612,14079,0.6592742204666138
1683616182.6111429,14335,0.711693525314331
1683616193.3302429,14591,0.6995967626571655
1683616204.1887312,14847,0.6673387289047241
1683616236.3630252,15615,0.6592742204666138
1683616247.154059,15871,0.6854838728904724
1683616269.648077,16383,0.7177419066429138
1683616291.7388887,16895,0.6451612710952759
1683616302.8135786,17151,0.7157257795333862
1683616313.8671536,17407,0.6572580933570862
1683616325.041597,17663,0.7217742204666138
1683616336.3439066,17919,0.7036290168762207
1683616358.6211762,18431,0.6975806355476379
1683616369.712036,18687,0.6471773982048035
1683616381.0074685,18943,0.6995967626571655
1683616392.1205044,19199,0.6834677457809448
1683616414.5175462,19711,0.7076612710952759
1683616436.785082,20223,0.7197580933570862
1683616447.9983122,20479,0.7036290168762207
1683616469.8141236,20991,0.7520161271095276
1683616502.7165358,21759,0.6814516186714172
1683616513.5785136,22015,0.711693525314331
1683616524.562013,22271,0.7137096524238586
1683616535.6795735,22527,0.6532257795333862
1683616546.378617,22783,0.6310483813285828
1683616557.496805,23039,0.7318548560142517
1683616579.4376426,23551,0.7479838728904724
1683616612.0075345,24319,0.711693525314331
1683616666.4829612,25599,0.725806474685669
1683616698.8123224,26367,0.7237903475761414
1683616720.372336,26879,0.7278226017951965
1683616731.1284752,27135,0.7016128897666931
1683616742.1889904,27391,0.6915322542190552
1683616818.3887756,29183,0.7016128897666931
1683616850.8557386,29951,0.6995967626571655
1683616872.5674512,30463,0.725806474685669
1683616883.425456,30719,0.7762096524238586
1683616894.3359306,30975,0.7197580933570862
1683616937.492935,31999,0.6975806355476379
1683616948.26613,32255,0.7641128897666931
1683616958.990693,32511,0.75
1683616991.177313,33279,0.6995967626571655
1683617001.8657548,33535,0.6794354915618896
1683617034.4526985,34303,0.75
1683617077.285987,35327,0.725806474685669
1683617099.0780897,35839,0.7358871102333069
1683617120.604608,36351,0.7842742204666138
1683617131.3629098,36607,0.7399193644523621
1683617142.161738,36863,0.711693525314331
1683617152.988026,37119,0.7016128897666931
1683617163.7182453,37375,0.7278226017951965
1683617174.8248172,37631,0.7600806355476379
1683617196.2790935,38143,0.7459677457809448
1683617217.8134842,38655,0.7560483813285828
1683617250.3114543,39423,0.7056451439857483
1683617261.1770957,39679,0.711693525314331
1683617271.9261708,39935,0.7358871102333069
1683617293.5891254,40447,0.7620967626571655
1683617304.2829578,40703,0.7278226017951965
1683617314.9865108,40959,0.7399193644523621
1683617336.9294963,41471,0.7580645084381104
1683617347.9143558,41727,0.7459677457809448
1683617369.76869,42239,0.6754032373428345
1683617380.647607,42495,0.7419354915618896
1683617402.6024656,43007,0.7762096524238586
1683617413.556331,43263,0.8004032373428345
1683617424.4459212,43519,0.7298387289047241
1683617446.3288586,44031,0.7197580933570862
1683617489.380843,45055,0.8024193644523621
1683617499.9256787,45311,0.7358871102333069
1683617510.724489,45567,0.7278226017951965
1683617521.3182783,45823,0.725806474685669
1683617542.749839,46335,0.7459677457809448
1683617553.6038003,46591,0.7479838728904724
1683617575.226866,47103,0.774193525314331
1683617596.5592637,47615,0.6995967626571655
1683617607.3862796,47871,0.7358871102333069
1683617618.2473354,48127,0.6834677457809448
1683617629.1040328,48383,0.7137096524238586
1683617651.0382526,48895,0.7379032373428345
1683617661.875677,49151,0.7217742204666138
1683617737.0716429,50943,0.6975806355476379
1683617780.5981843,51967,0.7721773982048035
1683617823.4856484,52991,0.7237903475761414
1683617834.265596,53247,0.7358871102333069
1683617844.9399848,53503,0.7721773982048035
1683617887.7230952,54527,0.7096773982048035
1683617898.1368787,54783,0.7399193644523621
1683617909.0257006,55039,0.725806474685669
1683617919.8935802,55295,0.7459677457809448
1683617952.0327575,56063,0.774193525314331
1683617962.8093128,56319,0.75
1683617984.3555906,56831,0.75
1683617995.0300837,57087,0.7358871102333069
1683618006.0351093,57343,0.7661290168762207
1683618027.2034786,57855,0.7782257795333862
1683618038.1487806,58111,0.7419354915618896
1683618048.8411672,58367,0.7762096524238586
1683618070.510425,58879,0.7217742204666138
1683618081.3270888,59135,0.7560483813285828
1683618091.994814,59391,0.7903226017951965
1683618102.911378,59647,0.8024193644523621
1683618113.9629643,59903,0.7943548560142517
1683618124.8534703,60159,0.7560483813285828
1683618157.1121435,60927,0.7419354915618896
1683618167.865231,61183,0.7661290168762207
1683618189.5158951,61695,0.7580645084381104
1683618232.9100618,62719,0.7379032373428345
1683618243.6649504,62975,0.8004032373428345
1683618265.135887,63487,0.75
1683618286.585795,63999,0.7479838728904724
1683618297.4102476,64255,0.7298387289047241
1683618308.219789,64511,0.774193525314331
1683618351.4917789,65535,0.7076612710952759
1683618384.2566178,66303,0.7641128897666931
1683618395.1465454,66559,0.8145161271095276
1683618405.964339,66815,0.7600806355476379
1683618416.9667675,67071,0.7137096524238586
1683618438.743745,67583,0.7721773982048035
1683618482.0473697,68607,0.7802419066429138
1683618503.5938792,69119,0.7358871102333069
1683618525.2501817,69631,0.7661290168762207
1683618536.1338546,69887,0.7782257795333862
1683618547.1348567,70143,0.7298387289047241
1683618558.0127656,70399,0.7278226017951965
1683618590.6093316,71167,0.7419354915618896
1683618601.4766202,71423,0.7580645084381104
1683618623.045843,71935,0.7862903475761414
1683618644.6887732,72447,0.7963709831237793
1683618666.5948603,72959,0.7842742204666138
1683618720.6773443,74239,0.7903226017951965
1683618742.3090253,74751,0.7721773982048035
1683618753.092093,75007,0.7399193644523621
1683618785.2008195,75775,0.7600806355476379
1683618796.1892085,76031,0.7379032373428345
1683618806.9067214,76287,0.7439516186714172
1683618817.688341,76543,0.788306474685669
1683618828.4657102,76799,0.7701612710952759
1683618839.0840204,77055,0.7419354915618896
1683618849.815452,77311,0.7641128897666931
1683618860.533657,77567,0.7399193644523621
1683618871.4057324,77823,0.7701612710952759
1683618914.3423903,78847,0.7540322542190552
1683618925.17837,79103,0.7842742204666138
1683618946.706832,79615,0.7540322542190552
1683618978.9618168,80383,0.7459677457809448
1683619022.0899355,81407,0.7520161271095276
1683619032.844046,81663,0.75
1683619043.6170297,81919,0.7802419066429138
1683619054.5209205,82175,0.7479838728904724
1683619076.0113664,82687,0.7620967626571655
1683619097.3160715,83199,0.7762096524238586
1683619108.0498867,83455,0.7721773982048035
1683619118.8440976,83711,0.7318548560142517
1683619129.7624063,83967,0.7419354915618896
1683619162.1464603,84735,0.788306474685669
1683619173.391981,84991,0.7862903475761414
1683619195.1748476,85503,0.788306474685669
1683619239.0801177,86527,0.7620967626571655
1683619260.8269491,87039,0.7762096524238586
1683619282.6331406,87551,0.7560483813285828
1683619293.4639246,87807,0.7600806355476379
1683619304.2951183,88063,0.8225806355476379
1683619315.0432882,88319,0.7641128897666931
1683619325.6988456,88575,0.7802419066429138
1683619347.169093,89087,0.7520161271095276
1683619358.1938212,89343,0.7842742204666138
1683619390.8075812,90111,0.7842742204666138
1683619411.8409474,90623,0.7520161271095276
1683619422.4059572,90879,0.7379032373428345
1683619443.5133512,91391,0.7963709831237793
1683619464.9141788,91903,0.7963709831237793
1683619475.3378298,92159,0.7620967626571655
1683619485.9665272,92415,0.7580645084381104
1683619507.193045,92927,0.7822580933570862
1683619517.9589236,93183,0.7721773982048035
1683619528.649472,93439,0.774193525314331
1683619539.0387435,93695,0.7419354915618896
1683619560.229263,94207,0.774193525314331
1683619570.873071,94463,0.8024193644523621
1683619591.9747243,94975,0.7479838728904724
1683619602.4782696,95231,0.7419354915618896
1683619623.711892,95743,0.8245967626571655
1683619645.2789164,96255,0.7096773982048035
1683619655.9875014,96511,0.7399193644523621
1683619666.8010852,96767,0.7983871102333069
1683619677.5418768,97023,0.7983871102333069
1683619688.17163,97279,0.774193525314331
1683619709.2924953,97791,0.7459677457809448
1683619719.7977655,98047,0.788306474685669
1683619751.669393,98815,0.7439516186714172
1683619762.2151692,99071,0.7540322542190552
1683619772.823483,99327,0.7459677457809448
1683619783.3284771,99583,0.8145161271095276
1683619804.3622437,100095,0.7681451439857483
1683619814.841864,100351,0.7620967626571655
1683619825.510235,100607,0.7681451439857483
1683619836.0291264,100863,0.7802419066429138
1683619889.3512983,102143,0.8306451439857483
1683619931.537367,103167,0.8165322542190552
1683619942.232633,103423,0.8125
1683619963.3867705,103935,0.7379032373428345
1683619974.2296183,104191,0.7459677457809448
1683619995.5614767,104703,0.8266128897666931
1683620069.6602352,106495,0.7862903475761414
1683620080.201263,106751,0.7641128897666931
1683620111.5870214,107519,0.7782257795333862
1683620122.21464,107775,0.7903226017951965
1683620132.7556002,108031,0.7802419066429138
1683620143.4660811,108287,0.7701612710952759
