Wall time,Step,Value
1683821321.366505,19,0.8338449001312256
1683821372.145988,43,0.8138325810432434
1683821378.0099776,46,0.8121537566184998
1683821400.4038155,57,0.8031317591667175
1683821436.6086338,72,0.7898183465003967
1683821438.945716,75,0.7895604372024536
1683821487.6081057,95,0.7711580395698547
1683821620.7424507,156,0.7273852229118347
1683821630.4157386,159,0.7238788604736328
1683821646.3244257,168,0.71891850233078
1683821685.8483777,184,0.7068466544151306
1683821788.0586326,230,0.6742908954620361
1683821800.9973118,235,0.6704393029212952
1683821844.9973218,256,0.6562389135360718
1683821857.6107523,261,0.652068555355072
1683821871.2198925,268,0.6476241946220398
1683821885.1343632,274,0.6428499817848206
1683821967.0339,309,0.6122955083847046
1683821975.9334056,311,0.6075656414031982
1683821991.6473763,319,0.6012893319129944
1683822040.1592877,340,0.5785840749740601
1683822059.6702518,348,0.5684381127357483
1683822109.6151636,368,0.5362659096717834
1683822237.386915,422,0.4341887533664703
1683822237.3959155,423,0.435062438249588
1683822285.7482126,443,0.3963867723941803
1683822293.2011986,446,0.3923566043376922
1683822331.0501292,461,0.3669783473014831
1683822337.266118,464,0.3659636974334717
1683822338.6770852,465,0.3667007982730865
1683822365.2428498,475,0.3536822497844696
1683822411.020153,494,0.3380576968193054
1683822465.6807723,515,0.3250832259654999
1683822521.613298,537,0.3174099922180176
1683822584.3010583,564,0.3111054003238678
1683822624.753008,580,0.3074252605438232
1683822641.3679774,587,0.3063183426856994
1683822642.543975,588,0.3061415553092956
1683822724.1873152,621,0.3003723919391632
1683822758.8634987,635,0.2977951765060425
1683822775.315257,642,0.2968046069145202
1683822779.0219786,643,0.2963171303272247
1683822783.1529057,645,0.2961775660514831
1683822790.48259,648,0.2957643568515777
1683822795.7781062,650,0.295374184846878
1683822824.1942184,662,0.293348491191864
1683822851.0986855,672,0.2916651666164398
1683822959.145091,715,0.285158634185791
1683822979.3211467,723,0.283993512392044
1683823000.4769728,731,0.2826360762119293
1683823054.692182,753,0.2793633043766022
1683823062.646114,757,0.2789030075073242
1683823087.2998085,766,0.2773932814598083
1683823094.492165,770,0.2770863175392151
1683823101.8048306,772,0.2766515612602234
1683823132.8368669,786,0.2747397124767303
1683823141.0191462,788,0.2741643786430359
1683823153.0829017,793,0.2735822200775146
1683823157.6977754,795,0.2731987535953522
1683823167.488107,799,0.2728111445903778
1683823176.3180895,803,0.2722528278827667
1683823192.1925144,809,0.2712756693363189
1683823192.3735132,810,0.2713159620761871
1683823253.397226,833,0.2678753435611725
1683823259.8244245,837,0.2675173878669739
1683823342.9752233,870,0.2626865208148956
1683823373.9812667,883,0.2611396908760071
1683823436.419406,908,0.2577278017997741
1683823444.1980226,910,0.2571360170841217
1683823462.857926,918,0.2562812268733978
1683823525.6315303,943,0.2528925538063049
1683823531.9948575,946,0.2525954842567444
1683823553.238424,955,0.2513755261898041
1683823574.099047,963,0.2503024637699127
1683823596.6730812,972,0.2491158545017242
1683823598.6735244,973,0.2490391880273819
1683823613.0800822,979,0.2482879757881164
1683823616.3416567,980,0.2481632232666015
1683823628.42546,985,0.2475103586912155
1683823677.1891658,1003,0.2451291978359222
1683823684.0468266,1006,0.2447709143161773
1683823706.3211365,1015,0.2437044382095337
1683823826.5064695,1064,0.2375489771366119
1683823834.8830268,1067,0.2373146712779998
1683823841.095229,1069,0.2369494289159774
1683823849.9127364,1073,0.2365172356367111
1683823863.4317703,1079,0.2358952760696411
1683823875.8232453,1084,0.2352733761072158
1683823903.5049968,1094,0.233992263674736
1683823919.4369006,1100,0.2333128005266189
1683823930.5431285,1105,0.2326999753713607
1683823954.7319283,1115,0.2315995544195175
1683824062.4123182,1157,0.2267777770757675
1683824070.632915,1161,0.2262008786201477
1683824075.7333984,1162,0.2260918915271759
1683824079.2751353,1163,0.2258989512920379
1683824125.6673267,1181,0.2237297147512436
1683824158.147256,1194,0.2223230898380279
1683824188.1003957,1207,0.2209944725036621
1683824292.7843828,1245,0.2166245132684707
1683824327.2253916,1259,0.2152023911476135
1683824334.8197398,1262,0.2150738984346389
1683824385.9375784,1282,0.2127715796232223
1683824401.3562095,1288,0.2121284306049347
1683824418.0197346,1295,0.2114506363868713
1683824473.681149,1317,0.2091413736343383
1683824479.0091393,1320,0.2089718729257583
1683824508.1448948,1331,0.2077973335981369
1683824515.2146428,1334,0.2074745148420334
1683824523.1754432,1337,0.2071258276700973
1683824525.1901004,1338,0.2070265561342239
1683824649.8778384,1386,0.2021039128303527
1683824664.8014746,1392,0.2015016824007034
1683824665.5694733,1393,0.2014995515346527
1683824723.4262714,1415,0.199393093585968
1683824755.4003868,1427,0.1981425732374191
1683824777.5324306,1437,0.1973795741796493
1683824856.5798175,1467,0.1945909708738327
1683824887.207188,1478,0.1934525668621063
1683824909.8657715,1486,0.1925456374883651
1683824926.0182965,1492,0.1919340640306472
1683825002.675151,1524,0.1892001926898956
1683825014.488618,1528,0.188702255487442
1683825078.8844676,1553,0.186591163277626
1683825121.3264515,1569,0.185109406709671
1683825122.5730114,1570,0.1850815266370773
1683825159.5974476,1585,0.1839267611503601
1683825171.3648822,1589,0.1834660768508911
1683825212.866158,1605,0.1821240037679672
1683825214.8166163,1606,0.1819976866245269
1683825296.622886,1638,0.1792809963226318
1683825303.2046044,1641,0.1790780574083328
1683825318.2193303,1646,0.1785934865474701
1683825320.0018969,1649,0.17859748005867
1683825376.7063885,1669,0.1766534745693206
1683825411.9937973,1683,0.1756319254636764
1683825439.2131991,1692,0.174765259027481
1683825443.7430732,1696,0.1747118830680847
1683825454.070364,1698,0.1742811203002929
1683825454.2363634,1700,0.1742729544639587
1683825465.3284545,1703,0.1740016192197799
1683825481.8230674,1710,0.173384889960289
1683825504.3308191,1719,0.1727863401174545
1683825541.6751957,1733,0.1715929508209228
1683825544.017892,1735,0.1715637445449829
1683825553.785838,1738,0.1712302267551422
1683825567.3409636,1743,0.170859545469284
1683825574.7865324,1746,0.1706220209598541
1683825575.4295306,1747,0.17059987783432
1683825630.5029693,1767,0.1688732206821441
1683825652.388834,1776,0.1683427542448043
1683825667.1608105,1782,0.1678681969642639
1683825683.6651082,1790,0.1673932373523712
1683825712.0543222,1799,0.1665382087230682
1683825731.102352,1806,0.166059598326683
1683825784.568514,1827,0.1644677966833114
1683825793.315796,1831,0.1642445772886276
1683825818.1885073,1841,0.1634784489870071
1683825830.2073324,1845,0.163145437836647
1683825853.484631,1854,0.1624623239040374
1683825884.573763,1867,0.1616160124540329
1683825891.6835024,1870,0.1614202857017517
1683825907.0739107,1876,0.1610044538974762
1683825915.4193182,1878,0.1607545763254165
1683826016.6900604,1918,0.1580550819635391
1683826061.5680509,1935,0.156825914978981
1683826089.8864243,1945,0.1560845524072647
1683826097.1025746,1948,0.1559651792049408
1683826149.2818782,1968,0.154506653547287
1683826182.7858331,1982,0.153652161359787
1683826189.9429357,1984,0.1534871608018875
1683826237.47713,2002,0.1522295773029327
1683826245.1374035,2006,0.1520865112543106
1683826267.8082952,2014,0.1514331698417663
1683826312.276264,2031,0.150349959731102
1683826328.8943503,2037,0.1499613672494888
1683826391.8273888,2061,0.1483539789915084
1683826422.6299548,2074,0.1475939005613327
1683826425.907302,2077,0.1475911140441894
1683826436.0786085,2078,0.1472504884004593
1683826441.3790767,2082,0.1472085416316986
1683826453.3456435,2086,0.146846204996109
1683826467.9711535,2090,0.1465352326631546
1683826482.8755603,2097,0.146168977022171
1683826521.4020417,2112,0.1453242748975753
1683826608.35156,2146,0.1432772129774093
1683826622.3861125,2150,0.1429224461317062
1683826637.7761586,2157,0.1425611227750778
1683826667.9903872,2166,0.1419058889150619
1683826722.4048028,2188,0.1407395303249359
1683826727.2944636,2190,0.1405531167984008
1683826730.919417,2192,0.140520378947258
1683826751.6074352,2200,0.1400626599788665
1683826774.4286177,2208,0.1394941657781601
1683826782.7248657,2212,0.1393908560276031
1683826837.1069975,2232,0.1381648778915405
1683826851.957007,2237,0.1378440707921981
1683826853.0336678,2238,0.1377915441989898
1683826857.8989525,2240,0.1377097517251968
1683826867.578111,2243,0.1374464184045791
1683826896.7519555,2255,0.1368296593427658
1683826904.5479107,2258,0.1366850286722183
1683826916.7593205,2263,0.1363999545574188
1683826966.954362,2282,0.1353393346071243
1683826992.4281464,2292,0.1347838938236236
1683827009.173333,2298,0.1344532519578933
1683827024.1660478,2304,0.1340949386358261
1683827030.933005,2308,0.1340246349573135
1683827063.6477664,2320,0.1333520412445068
1683827135.8314602,2346,0.1317947506904602
1683827154.931987,2355,0.1314549893140792
1683827248.5127337,2390,0.1295881122350692
1683827250.523708,2391,0.1295472383499145
1683827257.6737363,2393,0.1293656826019287
1683827370.7332854,2437,0.1272313445806503
1683827394.1189668,2445,0.1266851276159286
1683827410.722064,2452,0.1263867765665054
1683827413.678582,2454,0.1263624131679535
1683827423.7718809,2456,0.1260918080806732
1683827436.942395,2461,0.1258759051561355
1683827503.0449228,2486,0.1246881708502769
1683827504.5160356,2487,0.1246604397892952
1683827533.0798218,2497,0.1241013258695602
1683827534.449739,2499,0.1240903958678245
1683827548.9724803,2504,0.123799905180931
1683827583.2176354,2518,0.1232173517346382
1683827599.0919144,2524,0.1228859424591064
1683827622.8186128,2533,0.1223946064710617
1683827659.3750954,2548,0.1217456012964248
1683827672.2880769,2552,0.1215287372469902
1683827675.366456,2554,0.1214564442634582
1683827744.1897297,2579,0.1202157884836196
1683827801.097093,2601,0.1192704513669014
1683827816.2082882,2607,0.1189808025956153
1683827865.6297183,2624,0.1181983649730682
1683827880.847355,2630,0.1179038062691688
1683827918.5480058,2645,0.1172773391008377
1683827949.5232527,2656,0.1167404279112815
1683828006.817157,2679,0.1157683655619621
1683828029.1569464,2686,0.1154060512781143
1683828038.6966195,2691,0.1152555122971534
1683828076.2851644,2704,0.114627793431282
1683828094.3479178,2711,0.1143402904272079
1683828134.2829554,2726,0.1137293577194213
1683828167.2799883,2738,0.1131993159651756
1683828175.624438,2741,0.1130633652210235
1683828213.4790936,2755,0.1124495640397071
1683828305.9780724,2790,0.1110153347253799
1683828309.5913682,2791,0.1109363138675689
1683828312.6615713,2792,0.1109036430716514
1683828398.881005,2825,0.109584279358387
